                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.52464,                0.57039,                0.84206,                0.99466,                      1,                  0.995,                0.91806,                0.50545,                 0.5303,                0.86189,             0.00035382,             0.00035382,             0.00035382
                    154,                0.56579,                0.59633,                0.89708,                0.99466,                      1,                  0.995,                0.91806,                0.50545,                 0.5303,                0.86189,             0.00034675,             0.00034675,             0.00034675
                    155,                0.60037,                0.67457,                 1.0056,                0.99414,                      1,                  0.995,                0.90764,                0.54172,                0.51856,                0.87272,             0.00033967,             0.00033967,             0.00033967
                    156,                0.60841,                0.71219,                0.90348,                0.99414,                      1,                  0.995,                0.90764,                0.54172,                0.51856,                0.87272,              0.0003326,              0.0003326,              0.0003326
                    157,                0.57606,                 0.6092,                 0.8988,                0.99414,                      1,                  0.995,                0.90764,                0.54172,                0.51856,                0.87272,             0.00032553,             0.00032553,             0.00032553
                    158,                  0.603,                0.58413,                 0.9476,                0.99414,                      1,                  0.995,                0.90764,                0.54172,                0.51856,                0.87272,             0.00031845,             0.00031845,             0.00031845
                    159,                0.54766,                0.56325,                0.89942,                0.99383,                      1,                  0.995,                0.89902,                0.56659,                0.51602,                0.88057,             0.00031138,             0.00031138,             0.00031138
                    160,                0.51987,                0.58004,                0.89138,                0.99383,                      1,                  0.995,                0.89902,                0.56659,                0.51602,                0.88057,             0.00030431,             0.00030431,             0.00030431
                    161,                0.53763,                0.58443,                0.86954,                0.99383,                      1,                  0.995,                0.89902,                0.56659,                0.51602,                0.88057,             0.00029723,             0.00029723,             0.00029723
                    162,                0.57631,                0.61839,                0.87776,                0.99383,                      1,                  0.995,                0.89902,                0.56659,                0.51602,                0.88057,             0.00029016,             0.00029016,             0.00029016
                    163,                0.63453,                0.59107,                0.90788,                0.99354,                      1,                  0.995,                 0.9125,                0.54293,                0.51213,                0.87365,             0.00028308,             0.00028308,             0.00028308
                    164,                0.56679,                0.56122,                0.91206,                0.99354,                      1,                  0.995,                 0.9125,                0.54293,                0.51213,                0.87365,             0.00027601,             0.00027601,             0.00027601
                    165,                0.68564,                0.87429,                  1.001,                0.99354,                      1,                  0.995,                 0.9125,                0.54293,                0.51213,                0.87365,             0.00026894,             0.00026894,             0.00026894
                    166,                0.54288,                0.53502,                0.92487,                0.99354,                      1,                  0.995,                 0.9125,                0.54293,                0.51213,                0.87365,             0.00026186,             0.00026186,             0.00026186
                    167,                0.57883,                0.58169,                0.94037,                0.99307,                      1,                  0.995,                0.92903,                0.50549,                0.50045,                0.86294,             0.00025479,             0.00025479,             0.00025479
                    168,                0.53113,                0.56426,                0.91332,                0.99307,                      1,                  0.995,                0.92903,                0.50549,                0.50045,                0.86294,             0.00024772,             0.00024772,             0.00024772
                    169,                 0.5285,                0.51593,                 0.8856,                0.99307,                      1,                  0.995,                0.92903,                0.50549,                0.50045,                0.86294,             0.00024064,             0.00024064,             0.00024064
                    170,                0.53045,                0.65298,                0.88511,                0.99307,                      1,                  0.995,                0.92903,                0.50549,                0.50045,                0.86294,             0.00023357,             0.00023357,             0.00023357
                    171,                0.49008,                0.53035,                0.89438,                0.99084,                      1,                  0.995,                0.93461,                 0.4794,                0.49184,                0.85298,              0.0002265,              0.0002265,              0.0002265
                    172,                0.56244,                0.58362,                   0.86,                0.99084,                      1,                  0.995,                0.93461,                 0.4794,                0.49184,                0.85298,             0.00021942,             0.00021942,             0.00021942
                    173,                0.56009,                0.65231,                  0.837,                0.99084,                      1,                  0.995,                0.93461,                 0.4794,                0.49184,                0.85298,             0.00021235,             0.00021235,             0.00021235
                    174,                0.50554,                0.52948,                0.85905,                0.99084,                      1,                  0.995,                0.93461,                 0.4794,                0.49184,                0.85298,             0.00020528,             0.00020528,             0.00020528
                    175,                0.52167,                0.51111,                0.86902,                0.99068,                      1,                  0.995,                0.93626,                0.47265,                 0.4875,                0.84885,              0.0001982,              0.0001982,              0.0001982
                    176,                0.55331,                0.58952,                0.96263,                0.99068,                      1,                  0.995,                0.93626,                0.47265,                 0.4875,                0.84885,             0.00019113,             0.00019113,             0.00019113
                    177,                0.53747,                0.54441,                0.89457,                0.99068,                      1,                  0.995,                0.93626,                0.47265,                 0.4875,                0.84885,             0.00018406,             0.00018406,             0.00018406
                    178,                0.55755,                0.56738,                0.86348,                0.99068,                      1,                  0.995,                0.93626,                0.47265,                 0.4875,                0.84885,             0.00017698,             0.00017698,             0.00017698
                    179,                0.54787,                 0.5829,                0.93415,                0.98829,                      1,                  0.995,                0.93423,                0.47336,                0.48976,                0.84742,             0.00016991,             0.00016991,             0.00016991
                    180,                0.47993,                0.54783,                0.88474,                0.98829,                      1,                  0.995,                0.93423,                0.47336,                0.48976,                0.84742,             0.00016283,             0.00016283,             0.00016283
                    181,                0.63761,                0.66942,                0.98964,                0.98829,                      1,                  0.995,                0.93423,                0.47336,                0.48976,                0.84742,             0.00015576,             0.00015576,             0.00015576
                    182,                0.47979,                0.52876,                0.89932,                0.98829,                      1,                  0.995,                0.93423,                0.47336,                0.48976,                0.84742,             0.00014869,             0.00014869,             0.00014869
                    183,                0.54951,                0.56628,                0.89465,                 0.9873,                      1,                  0.995,                0.93539,                0.47608,                0.49189,                0.84926,             0.00014161,             0.00014161,             0.00014161
                    184,                0.54599,                0.56832,                0.89195,                 0.9873,                      1,                  0.995,                0.93539,                0.47608,                0.49189,                0.84926,             0.00013454,             0.00013454,             0.00013454
                    185,                0.56561,                0.54574,                 0.9049,                 0.9873,                      1,                  0.995,                0.93539,                0.47608,                0.49189,                0.84926,             0.00012747,             0.00012747,             0.00012747
                    186,                0.56007,                0.57445,                0.89424,                 0.9873,                      1,                  0.995,                0.93539,                0.47608,                0.49189,                0.84926,             0.00012039,             0.00012039,             0.00012039
                    187,                 0.5735,                0.61995,                0.85228,                0.98645,                      1,                  0.995,                 0.9319,                0.48029,                 0.4973,                0.85082,             0.00011332,             0.00011332,             0.00011332
                    188,                0.50773,                0.73921,                0.95383,                0.98645,                      1,                  0.995,                 0.9319,                0.48029,                 0.4973,                0.85082,             0.00010625,             0.00010625,             0.00010625
                    189,                0.52091,                0.55984,                0.90187,                0.98645,                      1,                  0.995,                 0.9319,                0.48029,                 0.4973,                0.85082,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    190,                0.51407,                0.56771,                0.94586,                0.98645,                      1,                  0.995,                 0.9319,                0.48029,                 0.4973,                0.85082,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    191,                0.54814,                0.56259,                0.89269,                0.98745,                      1,                  0.995,                0.93147,                0.48214,                 0.4943,                0.85177,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    192,                0.51224,                0.56011,                0.86072,                0.98745,                      1,                  0.995,                0.93147,                0.48214,                 0.4943,                0.85177,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    193,                0.49713,                0.52426,                0.88462,                0.98745,                      1,                  0.995,                0.93147,                0.48214,                 0.4943,                0.85177,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    194,                0.51023,                0.53307,                0.85791,                0.98745,                      1,                  0.995,                0.93147,                0.48214,                 0.4943,                0.85177,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    195,                0.50204,                0.52948,                0.86857,                0.98736,                      1,                  0.995,                0.93133,                0.48112,                0.49485,                0.85178,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    196,                0.54812,                0.55164,                0.91772,                0.98736,                      1,                  0.995,                0.93133,                0.48112,                0.49485,                0.85178,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    197,                0.48817,                0.52367,                0.87183,                0.98736,                      1,                  0.995,                0.93133,                0.48112,                0.49485,                0.85178,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    198,                0.52281,                0.58861,                0.93932,                0.98736,                      1,                  0.995,                0.93133,                0.48112,                0.49485,                0.85178,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    199,                 0.4712,                0.52737,                0.89497,                0.98715,                      1,                  0.995,                0.93026,                0.47762,                0.49083,                0.85106,             2.8437e-05,             2.8437e-05,             2.8437e-05
